shipping_id,shipping_details_id,amount,currency,name,handle,reference,taxIncluded
482badf6-1daa-43b9-b084-bc72185fd9b3,0a70c620-9e21-481b-9ce9-4442d1f5c141,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/4056874801,True
3bb837a0-29df-4e62-b120-ba4e91729016,a82a41d3-6bbd-4a0e-bfc3-d64f0162da25,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/5571425874,True
7fc2710d-0313-4cf9-8f64-32786496dcdd,ff9464d4-8d0f-4640-922f-1a0d73276fba,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/2212926856,True
5f42a4bc-816a-4adf-bb19-7b6fcbd38458,290ba6c7-417d-4f25-b1ec-50803c828f1b,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/2840565942,True
f201062a-e93d-40e0-a657-971e6d850714,93bb6515-1ee7-48d0-a18e-e7e725ae5dd4,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/3599856381,True
64d0adc1-f9f6-46bd-8161-c887d592d367,57c120e6-2460-406e-abd7-43a6076cff8d,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/5770972566,True
b4dd8cf0-7b7e-4c80-99e7-0099f47b8237,1c115eb7-d931-4ff7-9561-53dbae353c4b,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/9212477371,True
4adc9e70-b74f-4c17-84df-f2bedfb1729c,4a55fa4e-bd21-4773-aa31-467f30b3cebd,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/3251052348,True
b2043fee-cea9-48a9-8ee6-14a7e00a8abf,d7eee258-8969-4a6e-b220-5a9b4fd27a83,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/1638465151,True
842d3392-e929-4449-9821-ab78bfcbfac7,de8678ce-d503-4114-b52e-14a632decf59,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/1988178124,True
15b66350-f131-4417-b4b2-3734d9bb472c,5f2265ff-55d5-4ce7-812b-acf007501692,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/8234635899,True
93bfa13b-bf48-406c-af88-769fd6ce79bf,fe4d9d29-ce21-4282-8a02-e07920e31dac,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/8013553855,True
79a9e49d-049f-4052-8c45-9d73a1420a03,31bdefab-f3f2-4f99-95cb-225dd4ba9a6a,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/9444194067,True
7f9ab5d0-a579-42dc-afb5-22ea9a54cf61,108b2441-1a5c-4393-995d-9d68539db418,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6165592088,True
0bd082c5-97a9-414c-b31d-f8a67ef6c189,03918f94-254c-4da0-833c-9cc0e0d6ae33,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/3930689187,True
e397cea3-1bde-4198-a10b-80ecbda797a3,49d5a475-f436-4900-a2b8-3d6f69381097,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/1760278114,True
d4a30063-88af-4187-8d20-ad49f2d6e12a,d2887be4-ed1e-4b89-b570-b0cc5e83d2d7,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/8620781557,True
d382ebf8-9d7b-4861-81bd-7733ae6eeebf,183af4ed-6c38-4e2b-974d-764d2c8b9019,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/1448152875,True
1a46d06f-a8c3-4e7a-80d3-19aa84243251,7fd0c812-d64a-4c8a-86ee-2a8aa5badf8f,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/3643201052,True
698365f5-3952-4837-a0da-4b168734ac49,06f2954e-8a80-497c-b587-b44dce920482,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6667285408,True
ef18ad1d-49bc-4e9a-ad1d-0831cefd5f4c,6f4c894f-bfa7-4672-b874-1c4cf65e8793,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/5238168611,True
c09d5d02-5edf-4c6f-aa6f-f6526581873f,74a01e31-838b-4c08-b214-1da623685e0f,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6685730542,True
629abbee-52f3-44be-b1e7-7142495dabbd,51b990ca-a9f9-4446-aa71-e0f2f42b2772,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/7314614334,True
bb383497-554e-42fe-bdac-c4c5ba26a231,386fc69c-7cff-4387-b5ba-b7c55823d3ac,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/1357820597,True
85be2382-1ef4-439b-96d0-c0c2bd67ed0c,7558f9ea-d254-4155-9264-0c622a3b42d3,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/4460875462,True
76c74abd-f421-4050-9855-161f0202a694,d171e52e-d368-419e-af0a-0d2276165587,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6553904367,True
ceec117d-24e2-49a8-9bfe-7073f4042b0f,5d3b1896-93cb-4321-9881-7f23292ee035,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/8105906801,True
43a879bb-da78-4974-a968-bd8e64f34ce4,db1a240f-65d1-4fbd-b428-839e13b4ef07,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/2015968714,True
37f3bf5c-805b-4f7d-aa4f-d0152882ee01,fdeefe2d-920a-4f68-acdf-ab1357ce3ff6,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6674773637,True
56aa5c28-d5f2-4386-8510-6b44adc190c4,26f2fb61-81da-493c-b18d-e183df69d73c,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/3377836598,True
a278e80c-698a-4ad2-9932-0009729eebe2,c4c9c576-5a63-4daa-adb7-4a35e07f772f,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/2401226632,True
84167a78-6a98-4310-aa71-cccb8a826dad,57e1b1de-98ec-42c0-a2be-aef9d06371ed,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/7712800548,True
55023b15-751e-4412-b322-f21fbf1831ad,d616fb75-0a68-49cb-bd83-44953a6f3d4d,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/2514634883,True
f113cf47-0e79-4468-abfb-aa1f3ac923ac,d8e72669-15cd-4ff6-a7f5-cbb6446ab985,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/1268590909,True
15f5b375-a8e9-4aad-84d0-5678d9bc03a0,17d5498e-2717-4e22-a948-f32bd69f6aac,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/8832310851,True
449218da-77e6-4574-a1c4-e6e0d8894a98,22b67322-47ed-4aac-bd02-671578caec3d,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/4684254379,True
0c935590-7368-4f70-a69f-163db6a91b36,5af63513-1342-4a9b-826d-11c121a1a986,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/1822784424,True
069a4816-fd08-414f-b8df-391389ded7d4,c1e63aee-714d-458e-8249-f6b6e291c888,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/4296215254,True
6573d013-3d44-40ad-a500-16acf0e2bcf4,0904062e-c610-4c52-9849-300bfe11ddbf,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/5688662920,True
740799f7-c3d6-448a-8e88-0459fc11660f,119fdc7f-1802-47e6-80d5-70dd10b08d5e,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/5945425356,True
a078bef4-0673-4de1-8ea2-e27360cca85f,23b61da4-a827-4944-90ca-927ab98324b9,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6938586304,True
099e9b0c-a44f-4fb3-b58d-99e5f0512cb8,cbfe3b5f-b440-47bc-81b1-ece0406f2d66,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/7844845543,True
93bd8537-8834-4942-8ecd-6e141e0df6fe,5b5e66dc-2273-4e5e-9404-3f8eb24b68bd,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6645660333,True
fa83ef34-6db5-4b0a-ab97-378a65c31c45,4487f08e-16ec-40d6-8add-2407b62e0ea7,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/5905953742,True
98ee4d4b-7707-489f-aef2-e7b66ea2c26e,5bc0e0c2-4b4a-4e93-9197-1cd7020bcd87,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/4473141698,True
93661cca-85b6-4d7a-84cd-92be8e5978da,40d95bb4-816a-4a39-a797-122e5d7e8c6d,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/9323595259,True
764a827e-26ad-4976-8461-64c6aa0462c5,b3cf38d8-1d26-4576-9e89-f7361bb1703b,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/3837490381,True
b5cb0495-d956-4c17-9064-7df2f939a662,042aa140-37aa-471d-9c53-08f6c019a41a,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/3661452473,True
c5c5a321-27e4-4ec6-9206-ea6a85cf9da2,09cbe164-95fe-4162-95be-520d78857d2c,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/1624313132,True
84b0087a-c8d0-4771-8650-3775b82c5a6f,4eab6927-0d9c-4b46-9f81-f21601f4c710,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/1286436449,True
b1bfdd29-4d32-4315-badc-d5cd783198a8,f3d95cad-3b7b-4de1-b42b-5de3f721406b,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/4927107793,True
55ed4f91-72d6-41dc-a1f8-42cb0cf71a8c,4e9482aa-bfc2-493c-b0f4-709849ad11b8,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/2664258375,True
5c265586-94cb-495b-8db9-284a6d426c78,430845a1-6af2-41ab-addf-30817157696a,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/2533921506,True
abe4780a-9eda-435d-a1f9-7d1f51473e1a,7758e94f-f667-47ae-a170-7a59b0a8ff0c,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/5560226415,True
a5417c91-fced-4833-ac5b-872033e67455,ed3f689b-32f3-4573-a16a-8e87e9e06189,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6136499391,True
15a7730e-a000-4c0e-95c7-ca121be539b5,1686e475-5527-4b81-8bcd-b53e5ddf26c2,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/7428036492,True
146f6bb6-c088-4735-9b27-fe0908cf5e1a,77e2f8e3-a1bc-4699-b379-2a957aac2b86,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6225741585,True
d76361c4-c296-487b-87e2-fa895ad8efd6,90fdb6ae-7bac-4340-826e-6350e715af92,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/2338349154,True
97d2c5d6-a44b-45d7-aa8c-60f56b8da98b,412e528f-cba7-4add-b7ce-a39229e1816e,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/8314217369,True
51236fb6-0b20-4f18-8477-a7eb9b50067d,c5a709af-1e70-45b5-b757-c3cc1023fb67,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/9908755246,True
f92cafbc-d62b-4d69-a589-d1a6eee8df91,20ea2a7a-fd7f-4087-b89e-9a475124628a,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6585732836,True
59935a79-98d9-493b-ae35-1efb63ebc709,f52597f4-bdf5-4472-bc3c-525f781a81f2,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/9839950245,True
80ab6353-9558-4e41-b93d-4c865683ad9b,452e92ec-5bc6-431b-b881-2edeb8c87ea6,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/1266044968,True
a4e532a5-ba9f-47e1-a189-de41b5a82bb8,875b396b-d6ed-455f-b516-32122ac7ad78,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/2076266508,True
9bd9073d-45d9-4de0-b734-55bd5d758a25,face7f30-6c9c-4742-a3e1-c23d24f7f225,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/8341921609,True
4bcf4bf1-4308-45f1-a01e-fc21e39db753,5352076f-4ef4-4c5a-be28-d250215aca44,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/3254339407,True
6d4eebfb-f2ab-4d35-8770-fb91bc401e3b,656a9b79-b3ec-4c45-961e-bf9284ec2e5e,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/4453416827,True
af98a734-761e-48d6-b22b-9eb291f3aa05,dbaab2ff-2369-41ed-a360-6989baae42f7,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/3857785122,True
8b31c63c-0edd-40e4-8793-3b7ae1ba84ff,15511643-239e-4d2a-9abc-72c818803341,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/4751724871,True
05c47557-3fe6-4645-995c-4cf480fd1e6c,74d0e6ae-a5e8-4ac6-b6be-c4057805e9eb,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/1850929151,True
8d388637-4f5e-4d12-8218-fb6d2d935089,a63b0489-0a14-4872-b159-d1259141dd33,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/4370771490,True
ab4856e4-b788-48d5-8709-7bc5a48db2d3,bb726ace-3408-4e26-8b8f-9847d235941c,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/3302438701,True
e6804cd5-31b7-4c67-b208-e7d0294cb42b,d4fc1b0c-f904-487c-8c14-389ca4853ab4,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/2750535915,True
4517664b-6d46-4f66-9a1a-2c9e96bbd68c,5cf6c37c-298a-4c5e-9bae-d57cdf47527f,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6218666544,True
ee48b241-4cc7-4788-99db-aae8c5ed08c6,0e240760-51bd-4cc5-9718-4a0cbedcbad3,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6124999221,True
27bb1cbd-2942-4ad7-b82e-bb5559bed0a9,0196598f-12ef-4034-8580-f2d2ddf3b5d5,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/8171287295,True
eb37f2bf-2b82-4f5b-bcc9-b4eb14034b67,c6b7cff6-65a9-4b66-9613-c77f4c09a4d7,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/8722522155,True
35f6645a-2ff2-4c27-b467-d24ad39d4a9d,ad3b0df9-d5e0-431e-8bdf-f868d4e68027,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/3379043931,True
9edcfa7f-f612-4142-9ba2-3f6767f51d7a,1581d1e0-28ae-4a16-bd89-0e9cfe5ce936,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/1880150054,True
7b52c546-5939-4f95-a723-72de1f3d2113,b77b338c-b535-46d5-b8e5-d3ede9d35c86,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/3478148336,True
6e72d92c-4cb4-4145-9cbc-722dd043fe48,763b92ef-9421-4430-848d-96ee190b2ab0,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/8132835226,True
5e34fb95-1fa9-4bf3-81df-1058e64312bf,a5b2b0b9-d76c-4c08-b23f-3ef5c6ed7eb4,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/7542203499,True
44beb5cc-18ae-4950-9cc0-dca223f54a93,47cecb3a-43ed-4198-ae89-d86a607eb696,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/5296272277,True
29a244b5-a1d0-4928-89b7-6ab065ff1795,6d8cf9ce-5e29-40b7-a4ed-fc1ebc0ab331,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/9709772452,True
bb4a4064-e376-47d7-84e6-f7fc89518842,7f92303e-41d6-4f14-b6c2-b5e566b1cd01,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/1187836547,True
0f8904be-b867-4393-bef9-93b74ce78218,2196691a-8d2e-47f3-b7ca-9552ddc1611c,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/9991047402,True
5bf2336f-95c2-469c-829b-cba9bbbe8b1f,e2507a29-9314-461f-b807-d3890c431e50,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/7386423201,True
6a3a544c-7410-4ad8-ac28-bff534d493bb,a1b53f5d-0fdb-4a01-bb7b-c8d1f739a112,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6829036003,True
f986ae0a-63da-4991-954d-13008351dca1,704ca628-4be5-4194-ba1b-53b567642cae,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/1190419965,True
b525588f-9820-4767-833d-5671270a96ff,2d5b1a49-b792-44b5-af79-fc95b226a0ef,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/4536943433,True
219134d9-d73b-44be-b151-2ba5c79c6eaf,1b390547-9828-41ad-994c-5a239e66afca,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6749809395,True
b19e8eda-ed2e-4cfa-b1d0-c194e4ed0528,7ceef849-9787-4754-b666-b291a7b5fd53,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/7131525447,True
78279aa5-ff21-4678-8a35-17d0bbd518f8,44c53f12-d337-4221-9afc-2b042d9702b6,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/9677516201,True
7cd1fd2e-94da-4965-b8a2-62d7e77c1d32,9e841bb6-cc24-44e4-ae98-f2f134f73539,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/5172035800,True
8c96ba96-3274-4817-93f7-7ddcc261136f,ed25d681-f4cc-41ef-b7bf-e849c7f177c9,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6468456993,True
d17c9eb5-d851-4741-aff9-8b20b8557c2a,90179ae9-3460-458a-bca3-a914f5ea7738,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/2045666344,True
637702ca-2027-4865-8b15-9634758e369c,c398c8fc-2b8a-4bdb-ad94-992ec0d8a498,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/2342801074,True
20adc471-b438-421d-bb98-fa32fcfc0a51,c047b139-9a3e-43cf-acfc-d0a54380504d,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/4771005806,True
941b3be4-882b-4da0-a2c8-8aa1b77c6d2e,f9d56f2a-c7c1-43c2-8d17-8bbb5e26f87f,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/5911143082,True
a3994226-feed-41ae-b6d0-e8c229f062a7,61790c78-8b60-42be-8797-77055f692e28,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/3545406210,True
e118cd41-ce26-4ff0-9e45-09ffa72eb546,0f2e6934-c048-4277-b060-6508cffa5afb,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/1057495241,True
aa16808b-a324-4b08-a72c-ea73e3720c4b,a471dca0-2629-4655-a413-7cbeeb4054e8,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/7302715780,True
93655458-1cdb-45fb-9b9c-dc581a7f0c5a,a37fa7fd-26f9-4735-8f5e-2e0c0625c510,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6062665830,True
574afe5f-3885-42ad-88b4-645c3f61c7dd,933b800a-607b-40ae-9827-e31ebde112f2,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/5913973909,True
4d297ca0-d98e-4e14-98eb-f29fa9c363d4,5a2dd59f-43c2-4460-b22d-92c32553523d,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/2863278151,True
2f8d1729-1e7f-4da9-8540-f602c7407f28,c5694cf4-bda0-4682-895a-b45ae898854e,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/8174888490,True
934676ce-acac-46d7-b81c-679d49eb2d6d,b6c74f86-13b4-4539-a179-e56b4ff9ac46,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/7097587573,True
439a5321-0b52-4fef-9983-eefab63b5d88,4f17c38f-7f10-483f-b215-b203cc52bf97,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/8094810037,True
a943d445-a4a6-4367-b0f3-115702359c39,56765e58-b3ce-4b8f-8c72-64e55e2ba100,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/3519695348,True
35f7cacd-17a3-45bc-ac3b-836460d21530,bc048ce7-81b8-453c-83d5-c353fa96c39e,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/7363508503,True
82e1501c-49b4-48d0-bbb9-31588ee56bb3,e34c30d8-9cff-4084-b544-bdfcf86ed554,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/2917104246,True
9419dbd7-898e-446d-8dbf-9a6fab162a6f,97f899e1-6362-4f0b-b537-68db75103646,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/3282348332,True
a604e895-0e03-4d61-addf-1a361d62bfc6,56805013-d167-408a-b4be-5dd2d910b3c2,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/9522666677,True
9a0ab0d1-eb97-4f14-9597-2398e3292182,426060c2-f68b-41b7-a50d-f30eef81cc17,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/8232619584,True
856375ac-8ce9-4cee-8ca8-4fe44968c4d2,9cb96308-dc9f-40c8-b367-946f6f688c49,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6540817551,True
542068da-6ccf-4f0b-88c7-f6322e830ea5,d7b148c8-369b-4479-8d00-24cb9d666b14,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/3604044965,True
2e406168-a871-44b7-9d8d-fcc839fdee51,8d5ad942-df60-4ed1-b397-7efbecdf9376,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/4792976910,True
297da36e-193e-46a4-a380-237358cf313a,3e7227b2-4c6f-4230-a620-20c892b66da1,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/7360357047,True
3d70d48e-9970-47a6-9ec1-0f7038476324,e04cface-dbfd-4c21-88b9-e4f379b773ff,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/9805309598,True
3d63e4e3-a54e-4248-878a-2cb1baaf8a8f,9dbc1f18-9435-488a-85e3-31bcff8df272,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/7651384416,True
6c734d9d-4810-42b8-8154-4d405e87a54c,b1f41e51-caa5-4dca-9d26-8de4fe8dfc6e,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/2455996738,True
1e5da8f8-b121-4f3f-a89b-1be8de7942f6,207dd768-2fe5-4334-8a82-69fee65bd225,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/4937849640,True
1a768862-4c6b-42a9-b259-972ab1aa801e,a8e1dc7d-2ab5-48de-a7fb-1152824c17aa,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/8066812672,True
f835aff1-75f3-4af2-ad5e-010fba289814,e7f80645-1ba5-4cbb-b953-fb2420ba65ec,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6926655599,True
e4ce9ccf-c05b-4e8a-bf55-6592c3d11b30,8e85d02b-15a7-43e1-a917-c6fc63a3e67b,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/5149027589,True
d903e425-1469-4040-a998-666c383868c5,27a39e0b-fbe2-45cf-858f-e8a4522a2813,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/1447145184,True
82db189d-86f8-4cca-b32c-88cdf7f88eb9,313b1066-4874-4edd-a9ff-5ff64d3ffc50,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/8374524270,True
f22b5aa3-24de-4025-923c-471ebdeea62f,b3cb4cbf-e756-4f1e-9ffd-59b6499c99f3,0.0,GBP,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/6869095475,True
aec2e0d8-dbce-467c-bac6-cbd8814772dd,76cf1a50-4302-409d-a082-05e07b186331,0.0,EUR,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/4090520607,True
ce03cd9c-f7a2-4f5e-bf49-8861c3f45280,c804a8a3-8a98-48f8-a9e3-a0350a98cbcf,0.0,USD,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/1342688512,True
884ec390-685d-48c9-99d8-3f924be4e416,e2c632fd-7867-4fc5-8cda-e0331241003c,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/5246066527,True
a90950c4-d38c-4211-b974-a82344cbe773,d34a15f7-1349-489b-9354-6a22e58a9d11,0.0,SEK,Free UK Mainland Delivery,free uk mainland delivery,gid://shopify/ShippingLine/2738571197,True
