order_id,charge_id,amount,currency,status,chargeID,orderID,gateway,gatewayPaymentMethodReference,gatewayReference,paymentMethodID,reference,refunds
a83e5c93-b974-4fd5-a276-ac65e6f084cb,dc24c786-3071-4340-a5df-7691fefba310,34286.0,SEK,success,,,,,,,,
,,34286.0,SEK,success,dc24c786-3071-4340-a5df-7691fefba310,a83e5c93-b974-4fd5-a276-ac65e6f084cb,stripe,pm_bMvMJDrVL,pi_igHGhpCTy,91f0677c-9984-4144-a45a-ac732aab5922,1240320976537,[]
00b48d2a-0766-426e-9d04-2662c214679e,1a111fd4-eb6e-426f-bc1c-6ed0e755911a,13915.0,GBP,success,,,,,,,,
,,13915.0,GBP,success,1a111fd4-eb6e-426f-bc1c-6ed0e755911a,00b48d2a-0766-426e-9d04-2662c214679e,stripe,pm_VisXihPnn,pi_ewhwFwLhT,7f6cd071-5c96-4015-9974-d478d192e005,9984208807371,[]
c43a9b79-6860-43ee-858c-9edb6f4e147f,c24c8a6e-8945-4608-b1d9-08e078a18d21,29314.0,SEK,success,,,,,,,,
,,29314.0,SEK,success,c24c8a6e-8945-4608-b1d9-08e078a18d21,c43a9b79-6860-43ee-858c-9edb6f4e147f,stripe,pm_LAvWOsOPU,pi_UAtgPdYtA,e3dbe512-120c-4267-b1cd-19ddd2966337,5987072071667,[]
20f4af9c-584d-4593-832d-9ca6df373d22,6c6f4125-dd7d-454f-a18b-a045523016f0,3156.0,EUR,success,,,,,,,,
,,3156.0,EUR,success,6c6f4125-dd7d-454f-a18b-a045523016f0,20f4af9c-584d-4593-832d-9ca6df373d22,stripe,pm_HjBHJhEXm,pi_BjMOvpSJI,7a22eb03-3330-4887-adc8-4ddae35f818f,6885627189190,[]
f55d9656-dbb9-47e6-8c99-b1e1566fe3de,f0bbb892-757c-448f-9394-ddfeb632009b,23238.0,EUR,success,,,,,,,,
,,23238.0,EUR,success,f0bbb892-757c-448f-9394-ddfeb632009b,f55d9656-dbb9-47e6-8c99-b1e1566fe3de,stripe,pm_urLtJtjoJ,pi_LyFsoJwQL,c609e796-4b73-4447-9c97-54153e49aa5e,5374400969699,[]
ad4f66a6-4893-475b-851d-8adb31444244,7e24ce60-ae2d-4f6b-8164-bc6f69e5bb1b,8680.0,GBP,success,,,,,,,,
,,8680.0,GBP,success,7e24ce60-ae2d-4f6b-8164-bc6f69e5bb1b,ad4f66a6-4893-475b-851d-8adb31444244,stripe,pm_ZGKDFrfUd,pi_WIhEQaTmS,35c2fe86-1050-4b18-99d2-db5330a32ca8,2525635686204,[]
97d31741-7c9b-43b5-b52b-f699be369803,f92144f2-ed34-4493-b0b2-8337cdb98f59,17663.0,GBP,success,,,,,,,,
,,17663.0,GBP,success,f92144f2-ed34-4493-b0b2-8337cdb98f59,97d31741-7c9b-43b5-b52b-f699be369803,stripe,pm_yJFDlTKJO,pi_YnqCEdovT,d880dda6-c525-4398-8df9-4671fd99de79,1993881175653,[]
4a48ff1b-5d39-475e-aa94-a53b9266de84,b916780e-4fb7-496c-8e5b-3a31c054901e,38860.0,GBP,success,,,,,,,,
,,38860.0,GBP,success,b916780e-4fb7-496c-8e5b-3a31c054901e,4a48ff1b-5d39-475e-aa94-a53b9266de84,stripe,pm_KtXUfLVUO,pi_PBmAGRYci,53a2e35f-ee8b-4797-8927-5a80859d1de8,1559560263556,[]
bfe2efd2-1c9e-41f0-935c-dadc076b0b27,8f8cc8fa-b28a-4826-a37f-c975eed93e9f,2943.0,USD,success,,,,,,,,
,,2943.0,USD,success,8f8cc8fa-b28a-4826-a37f-c975eed93e9f,bfe2efd2-1c9e-41f0-935c-dadc076b0b27,stripe,pm_tKXjuGqFs,pi_kTueSOWFR,282c8c0e-5d88-400d-8965-9c4898283e35,1806428028576,[]
4f2e0a42-ec87-4970-9c3f-552ec6978f47,219e7a07-4eb9-456d-9439-01e2120f5af2,37733.0,GBP,success,,,,,,,,
,,37733.0,GBP,success,219e7a07-4eb9-456d-9439-01e2120f5af2,4f2e0a42-ec87-4970-9c3f-552ec6978f47,stripe,pm_GGTLaJNPj,pi_fhXnTCogt,c556a143-c0b7-435f-9031-1db22a396122,6473609063915,[]
30fc18a2-7bf3-4663-a9e5-26a04e2ca2a6,9b59f4fb-b948-4b4f-8f71-86c8febc29c4,1106.0,USD,success,,,,,,,,
,,1106.0,USD,success,9b59f4fb-b948-4b4f-8f71-86c8febc29c4,30fc18a2-7bf3-4663-a9e5-26a04e2ca2a6,stripe,pm_DrbZDvgmg,pi_VnigoFYCu,ef472869-963c-4c31-bcb9-590f18dbb3ed,6288467033250,[]
ef8c2473-425b-4256-b7c8-ea616e40f8c0,b11f1d72-d237-4c1b-bab2-a74e84b0a76e,3515.0,USD,success,,,,,,,,
,,3515.0,USD,success,b11f1d72-d237-4c1b-bab2-a74e84b0a76e,ef8c2473-425b-4256-b7c8-ea616e40f8c0,stripe,pm_znvzoVUnp,pi_CYrrHtnnM,3474e9f1-f25e-453b-9ba3-5dab31251626,4169117656869,[]
cd2434a6-4b19-4585-ba5b-7ce83ad795ab,79a96383-51ff-495d-ae57-79ae19db068f,28839.0,USD,success,,,,,,,,
,,28839.0,USD,success,79a96383-51ff-495d-ae57-79ae19db068f,cd2434a6-4b19-4585-ba5b-7ce83ad795ab,stripe,pm_OSFwFrFVy,pi_LWVktESAa,d0ada98f-0cb9-44e1-90ba-6ff3ca08935e,7928395507533,[]
579dff77-1025-4d25-a42d-01a695acc6f6,7af6ff30-b205-411a-9ecc-dbdc6d102438,42368.0,EUR,success,,,,,,,,
,,42368.0,EUR,success,7af6ff30-b205-411a-9ecc-dbdc6d102438,579dff77-1025-4d25-a42d-01a695acc6f6,stripe,pm_TAlfmLfTn,pi_ljXZlQWZu,652c9373-6b93-479e-a4b7-5ff49166631b,9546047876344,[]
e6493f2f-481f-4b58-b57e-07295765405b,63396f39-d76b-48ef-a960-db5c95c166f2,23781.0,SEK,success,,,,,,,,
,,23781.0,SEK,success,63396f39-d76b-48ef-a960-db5c95c166f2,e6493f2f-481f-4b58-b57e-07295765405b,stripe,pm_mkyERzLJd,pi_alInkQEOq,256bfbff-39dd-463b-8123-8115b59c6490,7646008889874,[]
c803d12f-1347-4b5d-bd74-dafa0958b0dc,ed23876a-7c1f-40e6-9a8b-5b272629caec,50013.0,USD,success,,,,,,,,
,,50013.0,USD,success,ed23876a-7c1f-40e6-9a8b-5b272629caec,c803d12f-1347-4b5d-bd74-dafa0958b0dc,stripe,pm_XmXJZXzss,pi_lDpCaGbit,b6c5960f-74f7-497b-8036-815ff6966a35,6206913023202,[]
88583dba-dc1f-4aba-8e3d-bce500ee6621,42bf8210-dc40-46ed-b2e7-880c5c10d8dc,31748.0,EUR,success,,,,,,,,
,,31748.0,EUR,success,42bf8210-dc40-46ed-b2e7-880c5c10d8dc,88583dba-dc1f-4aba-8e3d-bce500ee6621,stripe,pm_ZYJePEXph,pi_aXHeBpVVQ,91f31592-3853-4dbe-8740-9eff400408fa,1464714435005,[]
8295acbd-01f3-48f6-8766-c15c17e15cb3,d769441b-2452-4804-9670-289608e924e0,19776.0,USD,success,,,,,,,,
,,19776.0,USD,success,d769441b-2452-4804-9670-289608e924e0,8295acbd-01f3-48f6-8766-c15c17e15cb3,stripe,pm_NVgXaKYCm,pi_zaYDvPpws,0a62197e-8d4f-49c8-b3ba-2595c5177851,9497260787792,[]
f0ef2c41-fe4c-4947-8f0e-1134b205ef02,487971ee-7024-42c4-974d-c1cae1f0c0a3,52587.0,SEK,success,,,,,,,,
,,52587.0,SEK,success,487971ee-7024-42c4-974d-c1cae1f0c0a3,f0ef2c41-fe4c-4947-8f0e-1134b205ef02,stripe,pm_mRrYQfIGD,pi_FMSIXsQGZ,33375a60-7ba3-43a3-a8b2-5fad12695bd5,9817625939666,[]
a6de7457-7fa8-4282-874d-c313f9eb62b3,edc94d01-1d9a-41bc-af98-ec809d0ca194,18838.0,SEK,success,,,,,,,,
,,18838.0,SEK,success,edc94d01-1d9a-41bc-af98-ec809d0ca194,a6de7457-7fa8-4282-874d-c313f9eb62b3,stripe,pm_JjefWjIrZ,pi_FJVmxvcWb,90c6477e-09ee-4ad7-ab9c-d207884daab7,3337366379587,[]
87368026-a682-42e1-8001-8d3e6d381c5f,655b22ec-e90d-49b4-abd0-e77f052db85d,42314.0,SEK,success,,,,,,,,
,,42314.0,SEK,success,655b22ec-e90d-49b4-abd0-e77f052db85d,87368026-a682-42e1-8001-8d3e6d381c5f,stripe,pm_WhGXpWCWI,pi_RwbMfhtbV,8bea1576-1f02-437f-98c5-694c02f73578,3119006273701,[]
a942bad7-3f61-491f-ae6c-964e5915086f,b5c3b0d2-ecc6-4689-aa85-f980ba874d13,30938.0,USD,success,,,,,,,,
,,30938.0,USD,success,b5c3b0d2-ecc6-4689-aa85-f980ba874d13,a942bad7-3f61-491f-ae6c-964e5915086f,stripe,pm_BhKnGmYcn,pi_jDaNGOgWe,7b7c60ac-8f29-4437-8676-307ca612e7b6,2256731347314,[]
397fd00f-c9dd-47a6-ad2f-4590aeb8dd12,1cbdf849-4208-4fde-9003-a11c67582119,6795.0,SEK,success,,,,,,,,
,,6795.0,SEK,success,1cbdf849-4208-4fde-9003-a11c67582119,397fd00f-c9dd-47a6-ad2f-4590aeb8dd12,stripe,pm_HmscACHyB,pi_ScrkHaayx,bf1b4908-e278-4ef0-973a-550af0c114ca,8797851564102,[]
a13e0f0c-10c6-4d8f-93e5-c4470401bf15,487e7885-2089-4e37-b5e3-2946ee691db0,49942.0,SEK,success,,,,,,,,
,,49942.0,SEK,success,487e7885-2089-4e37-b5e3-2946ee691db0,a13e0f0c-10c6-4d8f-93e5-c4470401bf15,stripe,pm_AwWrzrDhw,pi_LKMftqKCY,084ab7a1-ad1c-4fe9-a54d-61eba5a74d2b,6598934705471,[]
97d70a18-8f32-4a17-8909-58d33c0d2ef0,40f96f8c-6bbb-4386-a480-7ad24ae60600,37967.0,GBP,success,,,,,,,,
,,37967.0,GBP,success,40f96f8c-6bbb-4386-a480-7ad24ae60600,97d70a18-8f32-4a17-8909-58d33c0d2ef0,stripe,pm_CrpmMesGD,pi_yMqAuxUeR,5385b29e-d260-4907-ab67-83e8e7073d2a,7027963122222,[]
d788b93f-53e8-4612-b572-04c09e913921,bc5a4d0b-d150-4005-bce5-4af7ef8b3fa5,2212.0,GBP,success,,,,,,,,
,,2212.0,GBP,success,bc5a4d0b-d150-4005-bce5-4af7ef8b3fa5,d788b93f-53e8-4612-b572-04c09e913921,stripe,pm_JyaRMAkKU,pi_ddvYLvVJD,3254bc83-3097-454c-8a0e-d253b03926ab,6180330194007,[]
2b5ea990-648a-4e97-ae2f-6da14edc136b,3c735291-6e51-4c13-b1d0-0a7c217364ab,57241.0,EUR,success,,,,,,,,
,,57241.0,EUR,success,3c735291-6e51-4c13-b1d0-0a7c217364ab,2b5ea990-648a-4e97-ae2f-6da14edc136b,stripe,pm_PIeqMcwbG,pi_LkdDBLXFq,bfabe349-c08b-4ce4-a44e-d1fa56727d9d,9243301491378,[]
5db03341-a40e-42b6-87b1-e893b7fc12f6,1472cec1-a490-4ad3-b91c-4f72fc76dd25,19930.0,GBP,success,,,,,,,,
,,19930.0,GBP,success,1472cec1-a490-4ad3-b91c-4f72fc76dd25,5db03341-a40e-42b6-87b1-e893b7fc12f6,stripe,pm_sijAUaEsW,pi_PThgtdPkN,bd019e55-af32-481a-becc-f830b0ef5bac,9318505569060,[]
2593962f-9951-4ab3-994b-1eeeedf35da5,8613143f-5fc5-4411-9ea0-df0a05fed6d1,10609.0,SEK,success,,,,,,,,
,,10609.0,SEK,success,8613143f-5fc5-4411-9ea0-df0a05fed6d1,2593962f-9951-4ab3-994b-1eeeedf35da5,stripe,pm_HFeTuKSRa,pi_CqZBIQIAr,8b3cd235-16c1-4c8d-8ee1-3e1f78256c01,5207576302696,[]
d9af3849-3ac6-4d84-8f13-df43f880b287,e30cf703-15f8-48c3-b73c-4f5487390bb4,39274.0,GBP,success,,,,,,,,
,,39274.0,GBP,success,e30cf703-15f8-48c3-b73c-4f5487390bb4,d9af3849-3ac6-4d84-8f13-df43f880b287,stripe,pm_vwqWkuKHk,pi_QZwzMgWIW,57d78779-7343-407f-848c-5b8aff949efa,1649905259139,[]
94ff36f0-bbf3-479a-aef4-c7e3378f08b9,e530c67a-5bbf-43cd-b2a9-d442740be6c3,54383.0,USD,success,,,,,,,,
,,54383.0,USD,success,e530c67a-5bbf-43cd-b2a9-d442740be6c3,94ff36f0-bbf3-479a-aef4-c7e3378f08b9,stripe,pm_TxBoZbRAG,pi_oZIMfUHND,abc4810c-ce69-416f-82f9-824ea5ff9fba,7734700115896,[]
2dcd813e-0bd5-417d-a41a-0602340af96e,6eda33cc-e21c-4912-9782-c09ca5dc1bfa,8333.0,GBP,success,,,,,,,,
,,8333.0,GBP,success,6eda33cc-e21c-4912-9782-c09ca5dc1bfa,2dcd813e-0bd5-417d-a41a-0602340af96e,stripe,pm_cWgcSZtdS,pi_RUjObWpRV,242ea58c-ecfb-4739-8bf5-6dee94c19eab,9120153682557,[]
c2a7156c-8706-4ef9-ac07-c04b19698605,5a9a6cdc-8506-4e4c-853f-7d9b06853e91,45063.0,GBP,success,,,,,,,,
,,45063.0,GBP,success,5a9a6cdc-8506-4e4c-853f-7d9b06853e91,c2a7156c-8706-4ef9-ac07-c04b19698605,stripe,pm_AUKBTCQui,pi_dxYMAandH,ed4ef556-3e19-445f-88ba-e348a65b3d09,3091685436739,[]
d35a7f71-d798-4b72-a914-c483b8168a84,8319e5dd-6980-4c4f-92df-a8246de4a968,18137.0,GBP,success,,,,,,,,
,,18137.0,GBP,success,8319e5dd-6980-4c4f-92df-a8246de4a968,d35a7f71-d798-4b72-a914-c483b8168a84,stripe,pm_JCgXnwbzf,pi_hhyqVXwUu,b4ebd538-4a83-4a7d-a2b7-711a4d7de037,9181613320772,[]
1a5a745a-c23e-4438-bf4b-5c4088a81718,fe2fc732-6fd8-4954-ab85-4d2581f7288a,39123.0,EUR,success,,,,,,,,
,,39123.0,EUR,success,fe2fc732-6fd8-4954-ab85-4d2581f7288a,1a5a745a-c23e-4438-bf4b-5c4088a81718,stripe,pm_NzLTfwlgU,pi_HAjOonUMh,b3afeb57-5d6a-4788-a1c7-1112168df307,9577243835595,[]
0ada851e-0d19-45c2-840a-e7bd2a61afb2,8d9719f9-f76f-468a-9cec-9f1db53c1fa5,36599.0,SEK,success,,,,,,,,
,,36599.0,SEK,success,8d9719f9-f76f-468a-9cec-9f1db53c1fa5,0ada851e-0d19-45c2-840a-e7bd2a61afb2,stripe,pm_iGtdjpOqg,pi_eAfdZOWTu,9c60ed4f-6755-4210-be02-c09e868ad292,5459311243908,[]
9d347326-8e3b-4d10-984c-5623c36be8dc,d48f69af-4c3c-4374-a37b-316f6c26e637,38746.0,GBP,success,,,,,,,,
,,38746.0,GBP,success,d48f69af-4c3c-4374-a37b-316f6c26e637,9d347326-8e3b-4d10-984c-5623c36be8dc,stripe,pm_FlWsNCOzk,pi_lASegQFDZ,4db8161a-d5f7-4c15-9d5a-3faed6ed6315,8759540788448,[]
41ac08ec-e39c-43fe-aa07-c38a0fba68d0,cdf268cb-3d9f-4594-9794-b43b220454b1,19861.0,USD,success,,,,,,,,
,,19861.0,USD,success,cdf268cb-3d9f-4594-9794-b43b220454b1,41ac08ec-e39c-43fe-aa07-c38a0fba68d0,stripe,pm_ShmbXTSRQ,pi_xqTpYATew,7e9369d3-863a-46b6-9f70-cab6a614a9ba,5617521763818,[]
5b72f5e3-902f-4fd9-8104-394278f248dc,b27aeaf5-7b89-42a4-b482-fb8befd98b97,12749.0,EUR,success,,,,,,,,
,,12749.0,EUR,success,b27aeaf5-7b89-42a4-b482-fb8befd98b97,5b72f5e3-902f-4fd9-8104-394278f248dc,stripe,pm_mnXeWmjYW,pi_xueyDkzfD,eeaa1c19-253f-472d-91b4-b89f990aa2cf,4318950558261,[]
7aaa2685-07a4-400d-a823-3fe9f9b17d2c,e65ae228-acdb-44bc-ba49-e88e57b2b95e,19866.0,GBP,success,,,,,,,,
,,19866.0,GBP,success,e65ae228-acdb-44bc-ba49-e88e57b2b95e,7aaa2685-07a4-400d-a823-3fe9f9b17d2c,stripe,pm_OUYsjfmTr,pi_AtRUAAZqb,b13d84c2-9c9e-4d46-8bb7-5a22e5c2d779,5039413117929,[]
79a65ca4-a639-4bc7-a21b-2818aaf8afb6,98910b4a-c72f-46e3-b374-913ab0363d61,47122.0,USD,success,,,,,,,,
,,47122.0,USD,success,98910b4a-c72f-46e3-b374-913ab0363d61,79a65ca4-a639-4bc7-a21b-2818aaf8afb6,stripe,pm_vQxSypwzj,pi_vtLayTeZX,c28c6346-3f8f-41ee-9e9d-68e07085118c,3379399726248,[]
936e789f-ec75-4ced-b015-dd499e9f0725,6b0c45a4-c061-4960-a149-cd8a8ccce5aa,11843.0,EUR,success,,,,,,,,
,,11843.0,EUR,success,6b0c45a4-c061-4960-a149-cd8a8ccce5aa,936e789f-ec75-4ced-b015-dd499e9f0725,stripe,pm_ybwvTsUYY,pi_mUOBqwIpc,9cd7dc62-34b5-4817-834f-073b90e579a8,4570253688262,[]
633caeba-25c0-45b6-86c3-2dc5e59948c4,6f82b744-5f88-466a-91d8-74bbae0e1f03,44794.0,GBP,success,,,,,,,,
,,44794.0,GBP,success,6f82b744-5f88-466a-91d8-74bbae0e1f03,633caeba-25c0-45b6-86c3-2dc5e59948c4,stripe,pm_cCpJPISJq,pi_rGmScxOfL,4c10ca9c-3b53-44e9-bdfe-891f7e3aa0c5,6875761515179,[]
ec67d63d-bdba-4d44-aa7e-4a6110dba745,e93b15ef-54aa-4f9b-b6a5-390dfb9d31e6,4462.0,USD,success,,,,,,,,
,,4462.0,USD,success,e93b15ef-54aa-4f9b-b6a5-390dfb9d31e6,ec67d63d-bdba-4d44-aa7e-4a6110dba745,stripe,pm_RskoTFcBv,pi_UzdwVFqEp,79f2f255-256f-45d8-8421-c0f6c761e732,4578040843946,[]
0afaefc0-0564-42de-bec1-f77d0e829f88,283c3cc7-c948-4ba8-aa9f-bc6c73ab9e4b,36508.0,EUR,success,,,,,,,,
,,36508.0,EUR,success,283c3cc7-c948-4ba8-aa9f-bc6c73ab9e4b,0afaefc0-0564-42de-bec1-f77d0e829f88,stripe,pm_hzHxqYSQT,pi_ZRUCGbgNZ,6cba0a1c-1018-432a-aca3-4bad03060780,8958767401347,[]
ce3c4c3b-62f9-46c6-a32a-72fb36d35806,d62e3bc8-bfbf-4463-97b3-a9aa2119182c,7894.0,GBP,success,,,,,,,,
,,7894.0,GBP,success,d62e3bc8-bfbf-4463-97b3-a9aa2119182c,ce3c4c3b-62f9-46c6-a32a-72fb36d35806,stripe,pm_mXNSphfba,pi_bDIEXpHtz,1a19e9da-5387-417b-8407-a38df3d1b19f,2252531050075,[]
c2ee2e49-c02d-4171-aef9-6859c70b1f39,b4aa9511-a433-4a86-bb83-100475dffe58,34370.0,GBP,success,,,,,,,,
,,34370.0,GBP,success,b4aa9511-a433-4a86-bb83-100475dffe58,c2ee2e49-c02d-4171-aef9-6859c70b1f39,stripe,pm_fmQKAWAAO,pi_wqLBOjGGC,0e8f4f5b-f485-4f0f-936c-44156a9b5d24,1444127261526,[]
54f6af99-865d-4c51-b480-9bd4805308f5,885f91fe-dd41-43be-9dcd-5be4aa0438f7,13850.0,GBP,success,,,,,,,,
,,13850.0,GBP,success,885f91fe-dd41-43be-9dcd-5be4aa0438f7,54f6af99-865d-4c51-b480-9bd4805308f5,stripe,pm_ICJzrafYP,pi_fSDeSmuNt,1c9a96d8-85de-4209-85ca-5d9d8e7872cc,8771930873874,[]
c541750c-4092-4c84-a0a7-d769d2a1ca73,47bce2de-3844-4bdc-8f1e-d9f0b22d1c0f,49088.0,GBP,success,,,,,,,,
,,49088.0,GBP,success,47bce2de-3844-4bdc-8f1e-d9f0b22d1c0f,c541750c-4092-4c84-a0a7-d769d2a1ca73,stripe,pm_tEFfzTxoG,pi_SJfYNBmwv,ee216f4b-aa32-49a2-9000-83c9f0a7cfe4,5209649911693,[]
e04c97cb-d467-4f6b-bab5-a749c49f9f9a,1e96f4fa-1356-4ea9-a1f6-cd4461e2b457,10624.0,EUR,success,,,,,,,,
,,10624.0,EUR,success,1e96f4fa-1356-4ea9-a1f6-cd4461e2b457,e04c97cb-d467-4f6b-bab5-a749c49f9f9a,stripe,pm_WNKvfyeIe,pi_ERyRMVqVJ,ab69b9ca-1a45-4e81-9c94-b7300215b478,9165429435603,[]
b537f531-c4ea-4f74-a307-4eac7733a8d5,dcad0c99-92cd-47c8-a385-352b8f742dff,25903.0,GBP,success,,,,,,,,
,,25903.0,GBP,success,dcad0c99-92cd-47c8-a385-352b8f742dff,b537f531-c4ea-4f74-a307-4eac7733a8d5,stripe,pm_NGPtCfgBI,pi_fAtbrvxPZ,bb6bf928-1224-4a0f-b5fa-0b662acbfbe5,8121723813380,[]
b19143fe-30a6-4993-ba87-8e925cb98f9e,a6a40f7a-bae1-4210-8709-042451d10bd8,38937.0,EUR,success,,,,,,,,
,,38937.0,EUR,success,a6a40f7a-bae1-4210-8709-042451d10bd8,b19143fe-30a6-4993-ba87-8e925cb98f9e,stripe,pm_yZxAVyCen,pi_VtxEFhJDI,8c741986-2f8d-4f96-bd66-b9dbdf8d1558,5156747461402,[]
699af606-79ee-4603-9bd7-7c3c2139a62f,3af26605-2d69-4340-bf0c-11ce90ef0b15,4375.0,USD,success,,,,,,,,
,,4375.0,USD,success,3af26605-2d69-4340-bf0c-11ce90ef0b15,699af606-79ee-4603-9bd7-7c3c2139a62f,stripe,pm_roBokfeKW,pi_dPxqWSvBD,4a8131b4-585f-4c86-abdf-26458ff67a03,7786833616758,[]
d83e3ed4-cd0a-40e0-9ca1-5d7592b5514a,5a5c2dda-2906-4eb4-a711-40c992591565,5130.0,GBP,success,,,,,,,,
,,5130.0,GBP,success,5a5c2dda-2906-4eb4-a711-40c992591565,d83e3ed4-cd0a-40e0-9ca1-5d7592b5514a,stripe,pm_azhUhVVwH,pi_FBCBYBIoh,40cae670-b136-437a-b8eb-20eb6c072dd2,4537065109298,[]
79502bf6-f79b-478a-801a-901d5d9092e7,359da4d0-80b1-47f7-aeea-ce39a30f54b8,3689.0,USD,success,,,,,,,,
,,3689.0,USD,success,359da4d0-80b1-47f7-aeea-ce39a30f54b8,79502bf6-f79b-478a-801a-901d5d9092e7,stripe,pm_WijrDikuh,pi_uIAGYrYmZ,bfe34fd1-13ea-4309-8468-c6f973b0797c,2329292215257,[]
eeee52f7-e452-42fa-a930-7cd7588766aa,ce8c2fb1-7132-4672-aa36-65b7274b0547,41133.0,GBP,success,,,,,,,,
,,41133.0,GBP,success,ce8c2fb1-7132-4672-aa36-65b7274b0547,eeee52f7-e452-42fa-a930-7cd7588766aa,stripe,pm_IHvluvjdK,pi_aOGpDiScs,298b0905-8620-4c0d-a34c-ac7431435bb9,9191837588322,[]
b116f380-cb7b-46b7-ad23-887aecd2d229,4a642181-2bde-43a2-ada9-c46c1c256b02,11292.0,SEK,success,,,,,,,,
,,11292.0,SEK,success,4a642181-2bde-43a2-ada9-c46c1c256b02,b116f380-cb7b-46b7-ad23-887aecd2d229,stripe,pm_gXmdYoZCK,pi_NDCXnveWR,1639191b-b9d3-438d-b1a5-4cd172455a25,7250299617000,[]
1557e8ce-6537-4475-ab5f-c78964770a62,9685727d-d8f3-4f40-ae7c-2195a66b060d,16656.0,SEK,success,,,,,,,,
,,16656.0,SEK,success,9685727d-d8f3-4f40-ae7c-2195a66b060d,1557e8ce-6537-4475-ab5f-c78964770a62,stripe,pm_cUDsRWGia,pi_qDkhCAoZM,1ba8773b-95f4-4a93-a8ba-febd55253dd6,8344104137152,[]
4001e487-5deb-465e-994f-30e9fb3e95d1,934aedae-003b-4736-9ae5-0bb0191a54b5,14667.0,SEK,success,,,,,,,,
,,14667.0,SEK,success,934aedae-003b-4736-9ae5-0bb0191a54b5,4001e487-5deb-465e-994f-30e9fb3e95d1,stripe,pm_voxtxxoPb,pi_RamVEEaUH,6fa8eee5-3dd5-472c-89eb-d7530eeb635e,4606919439460,[]
79da9235-ed54-4894-abdc-0b1d277d2a53,9de6ffff-d39e-4741-9b4c-b3098456bc77,35927.0,USD,success,,,,,,,,
,,35927.0,USD,success,9de6ffff-d39e-4741-9b4c-b3098456bc77,79da9235-ed54-4894-abdc-0b1d277d2a53,stripe,pm_IHPRHxFrj,pi_rhTuyudAv,ea6d7921-bd54-4a69-9231-5117d336c6da,2542692478257,[]
b0777a91-b2fc-4893-b548-949d847521ae,395f1427-2acb-4e4a-bffa-ddeb02d1f25a,17788.0,EUR,success,,,,,,,,
,,17788.0,EUR,success,395f1427-2acb-4e4a-bffa-ddeb02d1f25a,b0777a91-b2fc-4893-b548-949d847521ae,stripe,pm_vRQeoAwcI,pi_kboMipcHO,0ba16c3d-1797-40d4-a027-0b1b8b5e7e2e,3970444353096,[]
f1246f64-7513-49ab-a62a-3d6ffaa4dfbf,c331e444-048f-476e-87d0-070cff3cf4fb,48346.0,GBP,success,,,,,,,,
,,48346.0,GBP,success,c331e444-048f-476e-87d0-070cff3cf4fb,f1246f64-7513-49ab-a62a-3d6ffaa4dfbf,stripe,pm_lyXKPoAUD,pi_GpsBaQMUS,0c7cda1c-fbfe-449f-a55b-eb6d28caea16,4968382706715,[]
26bdf303-cdba-4458-a582-5f17693b68ff,ba1615a6-c144-4245-a2e9-47eeb0eb1479,22457.0,EUR,success,,,,,,,,
,,22457.0,EUR,success,ba1615a6-c144-4245-a2e9-47eeb0eb1479,26bdf303-cdba-4458-a582-5f17693b68ff,stripe,pm_qKXtosQRi,pi_EybZOXRww,7885dc38-21cb-4745-a3a7-d7a8aa270fb8,7574450425423,[]
97003762-abd7-44f1-8a71-f5352dab3524,c635b805-657b-402f-a30f-de988bea4e3e,40373.0,USD,success,,,,,,,,
,,40373.0,USD,success,c635b805-657b-402f-a30f-de988bea4e3e,97003762-abd7-44f1-8a71-f5352dab3524,stripe,pm_EOmCldGAi,pi_qymPZEgAo,58da14c1-d7b1-48fa-9ae5-30e130355d24,2360823474591,[]
a715be6a-f16b-4752-b411-43cf9087dc54,0980890a-26dc-468e-8cc8-4385194c0982,35801.0,USD,success,,,,,,,,
,,35801.0,USD,success,0980890a-26dc-468e-8cc8-4385194c0982,a715be6a-f16b-4752-b411-43cf9087dc54,stripe,pm_ExNjKaPQC,pi_ErYeOsWqp,9b65f161-0752-4deb-bac0-c78d867eaeda,2600382109084,[]
d43e3a11-50c4-470a-93e7-9226c53bde27,786f0c82-683d-4458-bf0e-ccf7f8122582,38463.0,EUR,success,,,,,,,,
,,38463.0,EUR,success,786f0c82-683d-4458-bf0e-ccf7f8122582,d43e3a11-50c4-470a-93e7-9226c53bde27,stripe,pm_idFgNXuBc,pi_hIThfYPnX,cfcb2cb4-8f67-4cbc-86a6-45bb87f71a3e,3866843673800,[]
b454e66a-b5f4-4087-b7ea-e75e67773aac,f2ca2d4c-6fb4-40bf-b08e-580ef7a3644b,33190.0,SEK,success,,,,,,,,
,,33190.0,SEK,success,f2ca2d4c-6fb4-40bf-b08e-580ef7a3644b,b454e66a-b5f4-4087-b7ea-e75e67773aac,stripe,pm_XFfsYwciM,pi_YRpFZxjvq,bd24f2a8-3eb2-4994-a820-5cbe442a8474,3524433921807,[]
5061b700-642d-4d34-afd2-538dc59487de,7045f8b2-7d39-4cd6-aaf9-5ed3b3515ff9,28478.0,SEK,success,,,,,,,,
,,28478.0,SEK,success,7045f8b2-7d39-4cd6-aaf9-5ed3b3515ff9,5061b700-642d-4d34-afd2-538dc59487de,stripe,pm_RysSzHxxM,pi_BhsqgVDZu,25984a7e-e432-45b2-8534-3cac680c9e05,9060547000684,[]
